# accession,Tm,ogt,species
Q9N5X0,41.70390062237576,20,Caenorhabditis elegans
Q9N5X8,43.02484469119344,20,Caenorhabditis elegans
Q9NA26,44.99456125632821,20,Caenorhabditis elegans
Q9NA30,45.414134761686,20,Caenorhabditis elegans
Q9NA33,41.671979338754845,20,Caenorhabditis elegans
Q9NA40,45.609699064177185,20,Caenorhabditis elegans
Q9NA52,40.18261798146144,20,Caenorhabditis elegans
Q9NA53,44.17075440491683,20,Caenorhabditis elegans
Q9NA57,41.79689577769744,20,Caenorhabditis elegans
Q9NA69,38.759585973553754,20,Caenorhabditis elegans
Q9NA78,46.54563346018764,20,Caenorhabditis elegans
Q9NA81,37.916134419366095,20,Caenorhabditis elegans
Q9NA98,46.129516739144144,20,Caenorhabditis elegans
Q9NAA5,33.8989167042359,20,Caenorhabditis elegans
Q9NAA7,38.79550189295486,20,Caenorhabditis elegans
Q9NAB0,37.20514914525624,20,Caenorhabditis elegans
Q9NAB1,37.713536778526915,20,Caenorhabditis elegans
Q9NAB2,34.45475028849227,20,Caenorhabditis elegans
Q9NAB3,37.34499497029115,20,Caenorhabditis elegans
Q9NAB4,37.11622480912941,20,Caenorhabditis elegans
Q9NAD6,42.19225413726159,20,Caenorhabditis elegans
Q9NAF4,43.33474676961396,20,Caenorhabditis elegans
Q9NAG4,35.9996932311813,20,Caenorhabditis elegans
Q9NAH1,43.527894129812395,20,Caenorhabditis elegans
Q9NAH6,33.46040400715516,20,Caenorhabditis elegans
Q9NAI5,40.599251744905985,20,Caenorhabditis elegans
Q9NAK4,42.07542606102541,20,Caenorhabditis elegans
Q9NAK5,41.16567269028905,20,Caenorhabditis elegans
Q9NAL4,38.01899251375598,20,Caenorhabditis elegans
Q9NAM7,39.397974245681446,20,Caenorhabditis elegans
Q9NAN1,36.330274576482616,20,Caenorhabditis elegans
Q9NAN2,37.702400279746655,20,Caenorhabditis elegans
Q9NAP3,38.25434998057375,20,Caenorhabditis elegans
Q9NAP6,48.81863952060684,20,Caenorhabditis elegans
Q9NAP7,33.50462837143051,20,Caenorhabditis elegans
Q9NAP9,40.740687770567334,20,Caenorhabditis elegans
Q9NB04,42.82489293938768,25,Drosophila melanogaster
Q9NBD7,43.90192543028471,25,Drosophila melanogaster
Q9NBK5,37.70348195376196,25,Drosophila melanogaster
Q9NDJ2,44.309538429365126,25,Drosophila melanogaster
Q9NEL2,50.45116550850696,20,Caenorhabditis elegans
Q9NEQ5,44.479989000386176,20,Caenorhabditis elegans
Q9NEQ8,36.12608996320823,20,Caenorhabditis elegans
Q9NES8,44.2775394960123,20,Caenorhabditis elegans
Q9NES9,41.79538523775467,20,Caenorhabditis elegans
Q9NEU3,43.0851934011858,20,Caenorhabditis elegans
Q9NEW7,36.68602344783442,20,Caenorhabditis elegans
Q9NEX6,36.111154596435526,20,Caenorhabditis elegans
Q9NF22,49.77448355694434,20,Caenorhabditis elegans
Q9NFP5,46.35752733755833,25,Drosophila melanogaster
Q9NFU0,42.80635488405909,25,Drosophila melanogaster
Q9NG98,36.445310788201056,25,Drosophila melanogaster
Q9NGC3,41.67373778879202,25,Drosophila melanogaster
Q9NGT3,48.717910546810366,20,Caenorhabditis elegans
Q9NHB0,42.30361886277491,25,Drosophila melanogaster
Q9NHC3,38.973778202246415,20,Caenorhabditis elegans
Q9NHD5,37.70844843071656,25,Drosophila melanogaster
Q9NHP5,48.06755712190266,25,Drosophila melanogaster
Q9NHP7,41.17074498744332,25,Drosophila melanogaster
Q9NHV9,38.398094519942354,25,Drosophila melanogaster
Q9NHZ6,43.240315607753864,20,Caenorhabditis elegans
Q9NIV1,39.513557692965264,25,Drosophila melanogaster
Q9NJH0,40.78924509982017,25,Drosophila melanogaster
Q9NLD1,37.99820334590508,20,Caenorhabditis elegans
Q9NNW5,50.79302750391983,37,Homo sapiens
Q9NNW7,49.63311712482377,37,Homo sapiens
Q9NP50,47.80714975214853,37,Homo sapiens
Q9NP61,52.83463672356048,37,Homo sapiens
Q9NP66,49.63004418106256,37,Homo sapiens
Q9NP71,50.03865563932638,37,Homo sapiens
Q9NP72,53.59457296679805,37,Homo sapiens
Q9NP73,51.50192817247531,37,Homo sapiens
Q9NP74,53.966120439389826,37,Homo sapiens
Q9NP77,48.46185382742277,37,Homo sapiens
Q9NP79,49.96855956904218,37,Homo sapiens
Q9NP81,48.73991102895804,37,Homo sapiens
Q9NP92,50.59475010018723,37,Homo sapiens
Q9NP94,58.620177184921054,37,Homo sapiens
Q9NP97,57.75865227021779,37,Homo sapiens
Q9NPA1,55.92073585816929,37,Homo sapiens
Q9NPA3,46.92458550551747,37,Homo sapiens
Q9NPA5,52.599191985806954,37,Homo sapiens
Q9NPA8,61.745375324684616,37,Homo sapiens
Q9NPB8,48.57915774248312,37,Homo sapiens
Q9NPC7,51.82409298441821,37,Homo sapiens
Q9NPD8,49.35696788646745,37,Homo sapiens
Q9NPE2,52.689255421406074,37,Homo sapiens
Q9NPE3,53.39727245100566,37,Homo sapiens
Q9NPF4,55.621965404227446,37,Homo sapiens
Q9NPF5,46.38077457947884,37,Homo sapiens
Q9NPG3,48.63523719312933,37,Homo sapiens
Q9NPG4,56.858585575966046,37,Homo sapiens
Q9NPH0,53.50234191563209,37,Homo sapiens
Q9NPH3,53.65683385882851,37,Homo sapiens
Q9NPI1,45.764483758804545,37,Homo sapiens
Q9NPI5,51.31500746787129,37,Homo sapiens
Q9NPI6,50.03141395032182,37,Homo sapiens
Q9NPJ4,47.469954648263915,37,Homo sapiens
Q9NPJ6,52.709300607749526,37,Homo sapiens
Q9NPJ8,47.151134788527344,37,Homo sapiens
Q9NPQ8,47.71858996257608,37,Homo sapiens
Q9NPR9,52.58159159647499,37,Homo sapiens
Q9NQ11,52.18333135238588,37,Homo sapiens
Q9NQ29,51.660762717462575,37,Homo sapiens
Q9NQ31,53.869913516838366,37,Homo sapiens
Q9NQ39,55.80969511819333,37,Homo sapiens
Q9NQ48,53.00036169951566,37,Homo sapiens
Q9NQ50,51.182060346257444,37,Homo sapiens
Q9NQ75,48.99896205700692,37,Homo sapiens
Q9NQ88,51.39029847868567,37,Homo sapiens
Q9NQ89,50.916185373287185,37,Homo sapiens
Q9NQ94,53.61878365818324,37,Homo sapiens
Q9NQA3,51.23936298964746,37,Homo sapiens
Q9NQC3,54.2946533019335,37,Homo sapiens
Q9NQE9,51.7249414035318,37,Homo sapiens
Q9NQG5,50.15539170028194,37,Homo sapiens
Q9NQG7,49.897237598169525,37,Homo sapiens
Q9NQH7,56.580196098547574,37,Homo sapiens
Q9NQR4,53.82435678466473,37,Homo sapiens
Q9NQS1,57.16655262972791,37,Homo sapiens
Q9NQS7,54.85660511807324,37,Homo sapiens
Q9NQT4,54.484116537711245,37,Homo sapiens
Q9NQT5,50.43083348115999,37,Homo sapiens
Q9NQV6,50.679747834505605,37,Homo sapiens
Q9NQV8,54.73385966823128,37,Homo sapiens
Q9NQW6,52.485560641604984,37,Homo sapiens
Q9NQW7,51.62176746528309,37,Homo sapiens
Q9NQW8,53.79378456908731,37,Homo sapiens
Q9NQX3,57.112901819162005,37,Homo sapiens
Q9NQY0,48.23919839729278,37,Homo sapiens
Q9NQZ2,51.20187177783742,37,Homo sapiens
Q9NQZ5,50.53887185709391,37,Homo sapiens
Q9NR09,51.008793114853844,37,Homo sapiens
Q9NR12,50.930404717574675,37,Homo sapiens
Q9NR23,50.91865305197825,37,Homo sapiens
Q9NR30,58.79938200355644,37,Homo sapiens
Q9NR31,51.78987467251898,37,Homo sapiens
Q9NR33,51.50815142958879,37,Homo sapiens
Q9NR45,53.864216092399566,37,Homo sapiens
Q9NR46,48.02727194021768,37,Homo sapiens
Q9NR48,48.55624733644829,37,Homo sapiens
Q9NR50,47.62343104509338,37,Homo sapiens
Q9NR56,53.77590283049426,37,Homo sapiens
Q9NR64,53.673525467406165,37,Homo sapiens
Q9NRA8,55.819731110668656,37,Homo sapiens
Q9NRC6,54.52727182147346,37,Homo sapiens
Q9NRD1,50.47474460083923,37,Homo sapiens
Q9NRD5,49.52216482296191,37,Homo sapiens
Q9NRE2,48.765664823983954,37,Homo sapiens
Q9NRF2,48.37262884454581,37,Homo sapiens
Q9NRF8,54.28024056678317,37,Homo sapiens
Q9NRF9,52.172064020370804,37,Homo sapiens
Q9NRG0,51.04788339769687,37,Homo sapiens
Q9NRG4,47.85050104778882,37,Homo sapiens
Q9NRG7,51.05196375431784,37,Homo sapiens
Q9NRG9,49.86788286649299,37,Homo sapiens
Q9NRH1,53.74592038812739,37,Homo sapiens
Q9NRH3,50.90873922403885,37,Homo sapiens
Q9NRI5,55.26447264650472,37,Homo sapiens
Q9NRJ4,54.600076425614795,37,Homo sapiens
Q9NRJ5,53.98945665597347,37,Homo sapiens
Q9NRL2,46.19500737593095,37,Homo sapiens
Q9NRM2,47.330984455375926,37,Homo sapiens
Q9NRM6,54.1906887616434,37,Homo sapiens
Q9NRN7,51.76970825190196,37,Homo sapiens
Q9NRP2,52.85478405868634,37,Homo sapiens
Q9NRP4,52.07043197407661,37,Homo sapiens
Q9NRP7,50.71434455804247,37,Homo sapiens
Q9NRR4,49.20871924937548,37,Homo sapiens
Q9NRR5,55.73102631163866,37,Homo sapiens
Q9NRS6,48.90406447221706,37,Homo sapiens
Q9NRV9,52.533535437341044,37,Homo sapiens
Q9NRW1,54.46494053605649,37,Homo sapiens
Q9NRW3,48.718011293386496,37,Homo sapiens
Q9NRW4,52.088702952007736,37,Homo sapiens
Q9NRW7,49.01186474073732,37,Homo sapiens
Q9NRX1,49.36584602073549,37,Homo sapiens
Q9NRX2,50.017933762317895,37,Homo sapiens
Q9NRX4,55.92156928023462,37,Homo sapiens
Q9NRX5,51.12005332218063,37,Homo sapiens
Q9NRY4,46.114031682092175,37,Homo sapiens
Q9NRY5,51.99438277432924,37,Homo sapiens
Q9NRZ9,46.82897108956604,37,Homo sapiens
Q9NS18,54.52545280958378,37,Homo sapiens
Q9NS23,51.49620648180396,37,Homo sapiens
Q9NS39,52.90880782645485,37,Homo sapiens
Q9NS62,50.531698057651894,37,Homo sapiens
Q9NS69,47.98707562330582,37,Homo sapiens
Q9NS73,50.07032525743493,37,Homo sapiens
Q9NS86,58.362790262811686,37,Homo sapiens
Q9NS87,46.94926145072715,37,Homo sapiens
Q9NS91,47.25511768842371,37,Homo sapiens
Q9NS98,52.0169746438903,37,Homo sapiens
Q9NSA3,55.219954876909135,37,Homo sapiens
Q9NSB8,48.38635307489217,37,Homo sapiens
Q9NSC5,52.17604555622141,37,Homo sapiens
Q9NSC7,54.664224071140566,37,Homo sapiens
Q9NSD9,49.78206154434585,37,Homo sapiens
Q9NSE4,53.30342870971562,37,Homo sapiens
Q9NSG2,46.83797523990661,37,Homo sapiens
Q9NSI2,49.7871744410674,37,Homo sapiens
Q9NSI8,50.883952345580724,37,Homo sapiens
Q9NSK0,48.7489707189891,37,Homo sapiens
Q9NSK7,54.10227368122752,37,Homo sapiens
Q9NSP4,51.279531021818066,37,Homo sapiens
Q9NSY0,51.205480110055184,37,Homo sapiens
Q9NSY1,55.55599637343505,37,Homo sapiens
Q9NT62,53.13024963132848,37,Homo sapiens
Q9NTG7,50.16014883079106,37,Homo sapiens
Q9NTI5,49.15918723122253,37,Homo sapiens
Q9NTJ3,47.15819857022282,37,Homo sapiens
Q9NTJ5,52.004197323587746,37,Homo sapiens
Q9NTK5,47.38965645054577,37,Homo sapiens
Q9NTM9,54.149214519818486,37,Homo sapiens
Q9NTX5,55.246539659510546,37,Homo sapiens
Q9NTX7,56.685307691125516,37,Homo sapiens
Q9NTZ6,49.622991733351284,37,Homo sapiens
Q9NU19,51.72095001966252,37,Homo sapiens
Q9NU22,47.05596696809878,37,Homo sapiens
Q9NU23,53.77208515229536,37,Homo sapiens
Q9NUA8,51.34048805661789,37,Homo sapiens
Q9NUB1,53.09366616509528,37,Homo sapiens
Q9NUD5,49.72906738449646,37,Homo sapiens
Q9NUG6,51.924479993819084,37,Homo sapiens
Q9NUI1,52.6708933507471,37,Homo sapiens
Q9NUL3,46.889501279905815,37,Homo sapiens
Q9NUL5,54.00809046177709,37,Homo sapiens
Q9NUL7,46.813948143611,37,Homo sapiens
Q9NUM4,57.58151124386434,37,Homo sapiens
Q9NUN5,55.49296975641296,37,Homo sapiens
Q9NUP1,53.769899805101915,37,Homo sapiens
Q9NUP7,50.593596715587566,37,Homo sapiens
Q9NUP9,53.508165002853104,37,Homo sapiens
Q9NUQ3,51.38940122147622,37,Homo sapiens
Q9NUQ8,44.43027665969295,37,Homo sapiens
Q9NUQ9,54.99774575806044,37,Homo sapiens
Q9NUS5,50.41111507031826,37,Homo sapiens
Q9NUU7,48.30289060715093,37,Homo sapiens
Q9NUW8,48.40337113196173,37,Homo sapiens
Q9NUX5,48.788789574350616,37,Homo sapiens
Q9NUY8,48.78796144595219,37,Homo sapiens
Q9NV06,52.93242691502431,37,Homo sapiens
Q9NV31,48.43357921749134,37,Homo sapiens
Q9NV35,50.74613430355473,37,Homo sapiens
Q9NV56,52.213986663641236,37,Homo sapiens
Q9NV66,50.1634482861859,37,Homo sapiens
Q9NV70,46.75790908881611,37,Homo sapiens
Q9NV79,56.46834196610526,37,Homo sapiens
Q9NV88,50.68145521138461,37,Homo sapiens
Q9NVA1,54.297188222507444,37,Homo sapiens
Q9NVA2,54.47591683948135,37,Homo sapiens
Q9NVC6,48.22796967342589,37,Homo sapiens
Q9NVE5,47.74935102315684,37,Homo sapiens
Q9NVE7,49.36326776790462,37,Homo sapiens
Q9NVF7,48.48964267737583,37,Homo sapiens
Q9NVG8,54.12787766089601,37,Homo sapiens
Q9NVH1,50.98971270284697,37,Homo sapiens
Q9NVH2,47.000082871793225,37,Homo sapiens
Q9NVI1,46.13089008522239,37,Homo sapiens
Q9NVJ2,52.11092858724061,37,Homo sapiens
Q9NVK5,52.930221869136474,37,Homo sapiens
Q9NVM4,49.990083424694205,37,Homo sapiens
Q9NVM6,51.03988923782725,37,Homo sapiens
Q9NVM9,49.513395613658375,37,Homo sapiens
Q9NVN8,44.36157827757424,37,Homo sapiens
Q9NVP1,49.59273809197711,37,Homo sapiens
Q9NVP2,48.43936208463555,37,Homo sapiens
Q9NVP4,55.04751205418164,37,Homo sapiens
Q9NVQ4,49.623502795062635,37,Homo sapiens
Q9NVR0,50.64240080691222,37,Homo sapiens
Q9NVR2,45.999449802319276,37,Homo sapiens
Q9NVR5,53.22070882209966,37,Homo sapiens
Q9NVR7,56.68900319156235,37,Homo sapiens
Q9NVS2,50.20753974167613,37,Homo sapiens
Q9NVS9,54.37004101313532,37,Homo sapiens
Q9NVT9,49.32855162655956,37,Homo sapiens
Q9NVU0,47.576358984138594,37,Homo sapiens
Q9NVU7,49.09149267403291,37,Homo sapiens
Q9NVV4,48.20945972711981,37,Homo sapiens
Q9NVW2,50.94585921594065,37,Homo sapiens
Q9NVX0,45.981472671670375,37,Homo sapiens
Q9NVX2,54.644376509548586,37,Homo sapiens
Q9NVX7,53.06267043264948,37,Homo sapiens
Q9NVZ3,52.94297160856026,37,Homo sapiens
Q9NW08,47.91194017150976,37,Homo sapiens
Q9NW13,45.93275915105943,37,Homo sapiens
Q9NW38,46.030496523236394,37,Homo sapiens
Q9NW61,53.811626326039104,37,Homo sapiens
Q9NW64,50.12990077309413,37,Homo sapiens
Q9NW68,53.41107139048749,37,Homo sapiens
Q9NW75,52.8742696789366,37,Homo sapiens
Q9NW82,53.47783627069807,37,Homo sapiens
Q9NWA0,56.199365978562184,37,Homo sapiens
Q9NWB6,60.048557401749555,37,Homo sapiens
Q9NWB7,47.76546749988242,37,Homo sapiens
Q9NWF9,54.98541657163769,37,Homo sapiens
Q9NWH9,56.46708365003621,37,Homo sapiens
Q9NWK9,46.91863700869099,37,Homo sapiens
Q9NWL6,45.9235677905841,37,Homo sapiens
Q9NWM0,54.912606472949854,37,Homo sapiens
Q9NWM8,51.88579900738921,37,Homo sapiens
Q9NWQ9,49.37727135245271,37,Homo sapiens
Q9NWS0,48.626516613527514,37,Homo sapiens
Q9NWS6,47.71797790737422,37,Homo sapiens
Q9NWT1,55.0418490171124,37,Homo sapiens
Q9NWT6,51.88381208464209,37,Homo sapiens
Q9NWT8,52.7704253789988,37,Homo sapiens
Q9NWU2,50.72598716295089,37,Homo sapiens
Q9NWV4,53.857496311545404,37,Homo sapiens
Q9NWX5,51.06010658757614,37,Homo sapiens
Q9NWX6,53.247415324676616,37,Homo sapiens
Q9NWY4,45.20222497707723,37,Homo sapiens
Q9NWZ3,46.876915035814726,37,Homo sapiens
Q9NWZ5,45.59532718106504,37,Homo sapiens
Q9NWZ8,47.46474011900446,37,Homo sapiens
Q9NX01,50.641138919253315,37,Homo sapiens
Q9NX02,47.93765896095411,37,Homo sapiens
Q9NX04,50.52613038230343,37,Homo sapiens
Q9NX07,46.6263542267031,37,Homo sapiens
Q9NX08,49.68579707918188,37,Homo sapiens
Q9NX18,54.30011184051455,37,Homo sapiens
Q9NX20,50.14463473458657,37,Homo sapiens
Q9NX24,53.59427313137509,37,Homo sapiens
Q9NX38,50.33179356854117,37,Homo sapiens
Q9NX46,52.51082606876066,37,Homo sapiens
Q9NX57,52.213623501397464,37,Homo sapiens
Q9NX58,54.21265161701911,37,Homo sapiens
Q9NX62,54.28416743228191,37,Homo sapiens
Q9NX70,51.75867574021211,37,Homo sapiens
Q9NX74,50.91883721278266,37,Homo sapiens
Q9NXA8,50.13950918835541,37,Homo sapiens
Q9NXC5,53.01158341263861,37,Homo sapiens
Q9NXD2,51.153330353408414,37,Homo sapiens
Q9NXE4,51.64680301863991,37,Homo sapiens
Q9NXE8,54.740454756387486,37,Homo sapiens
Q9NXF1,51.10262204200826,37,Homo sapiens
Q9NXF7,50.069263506056686,37,Homo sapiens
Q9NXG0,50.0733045028403,37,Homo sapiens
Q9NXG2,55.059774095235824,37,Homo sapiens
Q9NXH8,46.64123606601518,37,Homo sapiens
Q9NXJ5,48.72070242365456,37,Homo sapiens
Q9NXK8,46.95932093283805,37,Homo sapiens
Q9NXL9,51.099941980022265,37,Homo sapiens
Q9NXN4,48.090236588856996,37,Homo sapiens
Q9NXR1,55.2375516034991,37,Homo sapiens
Q9NXR5,50.79134710931935,37,Homo sapiens
Q9NXR7,58.33862994417528,37,Homo sapiens
Q9NXR8,48.702657519353295,37,Homo sapiens
Q9NXU5,50.7634207263994,37,Homo sapiens
Q9NXV6,51.55615370770499,37,Homo sapiens
Q9NXW9,50.15267145316792,37,Homo sapiens
Q9NXX6,50.47669822638473,37,Homo sapiens
Q9NXZ1,54.79484329390235,37,Homo sapiens
Q9NXZ2,53.452094616568985,37,Homo sapiens
Q9NY12,49.79845371897374,37,Homo sapiens
Q9NY27,52.2632522413023,37,Homo sapiens
Q9NY28,51.04570855912934,37,Homo sapiens
Q9NY33,51.76689813964964,37,Homo sapiens
Q9NY59,54.11879287646386,37,Homo sapiens
Q9NY61,57.081378302193876,37,Homo sapiens
Q9NY74,52.866236095892276,37,Homo sapiens
Q9NY93,49.96215041102202,37,Homo sapiens
Q9NYA1,51.40954843716519,37,Homo sapiens
Q9NYA4,52.641614530398854,37,Homo sapiens
Q9NYB0,51.33957088098235,37,Homo sapiens
Q9NYC9,56.42056226292543,37,Homo sapiens
Q9NYF3,50.56172765239289,37,Homo sapiens
Q9NYF8,52.80515520903014,37,Homo sapiens
Q9NYG5,50.42139724229716,37,Homo sapiens
Q9NYH9,46.49200495463146,37,Homo sapiens
Q9NYJ8,50.034286262516545,37,Homo sapiens
Q9NYK5,50.04417642095583,37,Homo sapiens
Q9NYK6,47.44897439853558,37,Homo sapiens
Q9NYL2,50.57573897624282,37,Homo sapiens
Q9NYL9,48.46607022548015,37,Homo sapiens
Q9NYP3,50.46250570603064,37,Homo sapiens
Q9NYP9,51.21954656846309,37,Homo sapiens
Q9NYQ6,53.88058770376678,37,Homo sapiens
Q9NYQ8,52.042713582567174,37,Homo sapiens
Q9NYT0,53.717798300798506,37,Homo sapiens
Q9NYU1,51.13568260841436,37,Homo sapiens
Q9NYU2,51.95113113980801,37,Homo sapiens
Q9NYV4,52.44252656531551,37,Homo sapiens
Q9NYV6,50.030384299243735,37,Homo sapiens
Q9NYW8,44.67432125746016,37,Homo sapiens
Q9NYY8,49.06853608496532,37,Homo sapiens
Q9NYZ3,54.400225903856125,37,Homo sapiens
Q9NZ01,50.63050066506682,37,Homo sapiens
Q9NZ08,51.639212632856584,37,Homo sapiens
Q9NZ32,53.92071676162753,37,Homo sapiens
Q9NZ45,53.02398303596308,37,Homo sapiens
Q9NZ52,50.40274425846656,37,Homo sapiens
Q9NZ56,48.440394723166065,37,Homo sapiens
Q9NZB2,51.33184741946263,37,Homo sapiens
Q9NZB8,56.057334096000545,37,Homo sapiens
Q9NZC7,56.849816696264526,37,Homo sapiens
Q9NZC9,52.71727672213548,37,Homo sapiens
Q9NZD2,52.11330459598945,37,Homo sapiens
Q9NZD4,54.0800608848576,37,Homo sapiens
Q9NZD8,48.82953922862512,37,Homo sapiens
Q9NZE8,51.24496808358615,37,Homo sapiens
Q9NZI7,47.377472515738155,37,Homo sapiens
Q9NZI8,44.8641789175012,37,Homo sapiens
Q9NZJ0,48.76476965664652,37,Homo sapiens
Q9NZJ4,51.26708006083021,37,Homo sapiens
Q9NZJ6,51.18740045433593,37,Homo sapiens
Q9NZJ9,48.50986157313659,37,Homo sapiens
Q9NZL4,51.677011763544094,37,Homo sapiens
Q9NZL6,47.99565079044036,37,Homo sapiens
Q9NZL9,57.94097393806132,37,Homo sapiens
Q9NZM3,49.57331952571105,37,Homo sapiens
Q9NZM4,48.98159659948863,37,Homo sapiens
Q9NZM5,56.37016096666121,37,Homo sapiens
Q9NZN3,49.80613110047467,37,Homo sapiens
Q9NZN4,48.20472127329803,37,Homo sapiens
Q9NZN5,48.98461102471257,37,Homo sapiens
Q9NZN8,48.074072516391084,37,Homo sapiens
Q9NZP8,56.15107139364421,37,Homo sapiens
Q9NZQ3,47.367216035041174,37,Homo sapiens
Q9NZR2,47.349367865648006,37,Homo sapiens
Q9NZT2,46.064507516111966,37,Homo sapiens
Q9NZU0,51.956434190746585,37,Homo sapiens
Q9NZU5,51.63137897796735,37,Homo sapiens
Q9NZW5,49.212708231713805,37,Homo sapiens
Q9P000,51.862523788561646,37,Homo sapiens
Q9P015,50.66259864747743,37,Homo sapiens
Q9P016,49.93230271015738,37,Homo sapiens
Q9P021,66.70253160968204,37,Homo sapiens
Q9P031,53.376047988741476,37,Homo sapiens
Q9P032,50.52885247103933,37,Homo sapiens
Q9P086,51.09489866305839,37,Homo sapiens
Q9P0J7,50.32751642570422,37,Homo sapiens
Q9P0K1,50.66333166942793,37,Homo sapiens
Q9P0K7,50.68080534690928,37,Homo sapiens
Q9P0K8,48.20478449474807,37,Homo sapiens
Q9P0L1,48.984620269389644,37,Homo sapiens
Q9P0M9,51.13031079301802,37,Homo sapiens
Q9P0N9,47.849355241993635,37,Homo sapiens
Q9P0P0,57.36754820036303,37,Homo sapiens
Q9P0R6,53.52013191228243,37,Homo sapiens
Q9P0T4,52.634763162650145,37,Homo sapiens
Q9P0U3,51.16139059500267,37,Homo sapiens
Q9P0U4,45.80661525799289,37,Homo sapiens
Q9P0V3,49.48972576079119,37,Homo sapiens
Q9P0W2,46.14925292515891,37,Homo sapiens
Q9P107,48.75995264614147,37,Homo sapiens
Q9P184,52.30203509548698,37,Homo sapiens
Q9P1A2,51.771907823903,37,Homo sapiens
Q9P1F3,59.204705052523714,37,Homo sapiens
Q9P1U1,55.089630538281625,37,Homo sapiens
Q9P1W9,47.0986924694909,37,Homo sapiens
Q9P1Y6,50.59353313270424,37,Homo sapiens
Q9P1Z0,53.850492486045276,37,Homo sapiens
Q9P1Z2,50.45624409628212,37,Homo sapiens
Q9P202,51.347065478778305,37,Homo sapiens
Q9P203,50.65475959047899,37,Homo sapiens
Q9P206,54.70628310935539,37,Homo sapiens
Q9P215,47.31209862393068,37,Homo sapiens
Q9P219,50.14213266365127,37,Homo sapiens
Q9P225,53.05856972910124,37,Homo sapiens
Q9P227,46.41710297208617,37,Homo sapiens
Q9P243,45.20376888384103,37,Homo sapiens
Q9P253,48.77147688487058,37,Homo sapiens
Q9P258,51.41715030766406,37,Homo sapiens
Q9P260,50.37069352797693,37,Homo sapiens
Q9P265,53.889481789486865,37,Homo sapiens
Q9P270,55.31874711095676,37,Homo sapiens
Q9P272,51.35457289079042,37,Homo sapiens
Q9P275,52.6502641870014,37,Homo sapiens
Q9P278,49.38531432724027,37,Homo sapiens
Q9P286,48.4533693968028,37,Homo sapiens
Q9P287,51.173060907233044,37,Homo sapiens
Q9P299,53.49586495183937,37,Homo sapiens
Q9P2B2,54.05241084860306,37,Homo sapiens
Q9P2B4,52.17276045271443,37,Homo sapiens
Q9P2B7,56.37563342175319,37,Homo sapiens
Q9P2D0,50.06954011742664,37,Homo sapiens
Q9P2D1,54.21903079109436,37,Homo sapiens
Q9P2D3,49.93366090554484,37,Homo sapiens
Q9P2D6,56.18558191930338,37,Homo sapiens
Q9P2E3,46.29222032017741,37,Homo sapiens
Q9P2E9,51.861921088395405,37,Homo sapiens
Q9P2F6,55.80549201275554,37,Homo sapiens
Q9P2F8,54.233785553508454,37,Homo sapiens
Q9P2G4,62.617183290653685,37,Homo sapiens
Q9P2H3,47.95732017034132,37,Homo sapiens
Q9P2I0,48.66244416659878,37,Homo sapiens
Q9P2J5,46.580242721538546,37,Homo sapiens
Q9P2J9,47.375315759637004,37,Homo sapiens
Q9P2K1,48.03954648577399,37,Homo sapiens
Q9P2K2,49.830102958580724,37,Homo sapiens
Q9P2K3,48.2778126007516,37,Homo sapiens
Q9P2K6,52.52179115935171,37,Homo sapiens
Q9P2K8,49.27595256718213,37,Homo sapiens
Q9P2L0,48.00117021076012,37,Homo sapiens
Q9P2M4,57.47992844131496,37,Homo sapiens
Q9P2N2,61.177404999363496,37,Homo sapiens
Q9P2N5,51.25906233124803,37,Homo sapiens
Q9P2N6,48.1553180279666,37,Homo sapiens
Q9P2P1,53.44592253764759,37,Homo sapiens
Q9P2P5,44.63730901627875,37,Homo sapiens
Q9P2R3,46.84183603585849,37,Homo sapiens
Q9P2R6,48.84904213043018,37,Homo sapiens
Q9P2R7,46.43769379282739,37,Homo sapiens
Q9P2S5,56.68420751130664,37,Homo sapiens
Q9P2V4,47.843979508419025,37,Homo sapiens
Q9P2W1,46.84385911229495,37,Homo sapiens
Q9P2W9,51.12144744637661,37,Homo sapiens
Q9P2X0,53.731387148627164,37,Homo sapiens
Q9P2X3,48.47989355748034,37,Homo sapiens
Q9P2Y4,49.08723123772419,37,Homo sapiens
Q9P2Y5,51.16402936894393,37,Homo sapiens
Q9PTF3,54.62127052228264,28,Danio rerio
Q9PTF4,52.450707021629924,28,Danio rerio
Q9PTF5,55.7206203167868,28,Danio rerio
Q9QUJ7,43.61454299229381,37,Mus musculus
Q9QUN7,52.170583927183415,37,Mus musculus
Q9QUR7,50.377993663363426,37,Mus musculus
Q9QWF0,48.88682285462588,37,Mus musculus
Q9QWR8,51.17347239975411,37,Mus musculus
Q9QWT9,48.20547486378799,37,Mus musculus
Q9QWV9,51.32111533348073,37,Mus musculus
Q9QX60,51.66932442641838,37,Mus musculus
Q9QXB9,46.011097124422236,37,Mus musculus
Q9QXD8,49.03547882264084,37,Mus musculus
Q9QXE7,54.59114610206362,37,Mus musculus
Q9QXH4,53.192076931778814,37,Mus musculus
Q9QXJ2,44.098520263624344,37,Mus musculus
Q9QXK2,51.540411066731075,37,Mus musculus
Q9QXK7,51.61059884786928,37,Mus musculus
Q9QXS1,49.6695980339133,37,Mus musculus
Q9QXV1,51.02518095188564,37,Mus musculus
Q9QXV3,48.95515528610016,37,Mus musculus
